"Label","SEX AND AGE","SEX AND AGE!!Total population","SEX AND AGE!!Total population!!Male","SEX AND AGE!!Total population!!Female","SEX AND AGE!!Total population!!Sex ratio (males per 100 females)","SEX AND AGE!!Total population!!Under 5 years","SEX AND AGE!!Total population!!5 to 9 years","SEX AND AGE!!Total population!!10 to 14 years","SEX AND AGE!!Total population!!15 to 19 years","SEX AND AGE!!Total population!!20 to 24 years","SEX AND AGE!!Total population!!25 to 34 years","SEX AND AGE!!Total population!!35 to 44 years","SEX AND AGE!!Total population!!45 to 54 years","SEX AND AGE!!Total population!!55 to 59 years","SEX AND AGE!!Total population!!60 to 64 years","SEX AND AGE!!Total population!!65 to 74 years","SEX AND AGE!!Total population!!75 to 84 years","SEX AND AGE!!Total population!!85 years and over","SEX AND AGE!!Total population!!Median age (years)","SEX AND AGE!!Total population!!Under 18 years","SEX AND AGE!!Total population!!16 years and over","SEX AND AGE!!Total population!!18 years and over","SEX AND AGE!!Total population!!21 years and over","SEX AND AGE!!Total population!!62 years and over","SEX AND AGE!!Total population!!65 years and over","SEX AND AGE!!Total population!!18 years and over","SEX AND AGE!!Total population!!18 years and over!!Male","SEX AND AGE!!Total population!!18 years and over!!Female","SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females)","SEX AND AGE!!Total population!!65 years and over","SEX AND AGE!!Total population!!65 years and over!!Male","SEX AND AGE!!Total population!!65 years and over!!Female","SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females)","RACE","RACE!!Total population","RACE!!Total population!!One race","RACE!!Total population!!Two or more races","RACE!!Total population!!One race","RACE!!Total population!!One race!!White","RACE!!Total population!!One race!!Black or African American","RACE!!Total population!!One race!!American Indian and Alaska Native","RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping","RACE!!Total population!!One race!!Asian","RACE!!Total population!!One race!!Asian!!Asian Indian","RACE!!Total population!!One race!!Asian!!Chinese","RACE!!Total population!!One race!!Asian!!Filipino","RACE!!Total population!!One race!!Asian!!Japanese","RACE!!Total population!!One race!!Asian!!Korean","RACE!!Total population!!One race!!Asian!!Vietnamese","RACE!!Total population!!One race!!Asian!!Other Asian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander","RACE!!Total population!!One race!!Some other race","RACE!!Total population!!Two or more races","RACE!!Total population!!Two or more races!!White and Black or African American","RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native","RACE!!Total population!!Two or more races!!White and Asian","RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native","Race alone or in combination with one or more other races","Race alone or in combination with one or more other races!!Total population","Race alone or in combination with one or more other races!!Total population!!White","Race alone or in combination with one or more other races!!Total population!!Black or African American","Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native","Race alone or in combination with one or more other races!!Total population!!Asian","Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander","Race alone or in combination with one or more other races!!Total population!!Some other race","HISPANIC OR LATINO AND RACE","HISPANIC OR LATINO AND RACE!!Total population","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Total housing units","CITIZEN, VOTING AGE POPULATION","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female"
"    Estimate","","49,575","24,069","25,506","94.4","2,436","3,249","2,875","3,790","3,510","6,022","6,583","7,316","3,804","2,743","4,417","1,949","881","39.1","10,989","40,236","38,586","36,536","9,018","7,247","38,586","18,269","20,317","89.9","7,247","3,148","4,099","76.8","","49,575","48,120","1,455","48,120","38,564","2,228","437","0","0","0","0","1,894","690","238","6","0","199","685","76","0","0","0","0","0","4,997","1,455","562","279","169","0","","49,575","39,885","2,973","732","2,074","98","5,344","","49,575","13,500","168","3,889","233","9,210","36,075","32,239","1,178","0","1,878","0","93","687","10","677","18,457","","36,051","17,022","19,029"
"    Percent","","49,575","48.6%","51.4%","(X)","4.9%","6.6%","5.8%","7.6%","7.1%","12.1%","13.3%","14.8%","7.7%","5.5%","8.9%","3.9%","1.8%","(X)","22.2%","81.2%","77.8%","73.7%","18.2%","14.6%","38,586","47.3%","52.7%","(X)","7,247","43.4%","56.6%","(X)","","49,575","97.1%","2.9%","97.1%","77.8%","4.5%","0.9%","0.0%","0.0%","0.0%","0.0%","3.8%","1.4%","0.5%","0.0%","0.0%","0.4%","1.4%","0.2%","0.0%","0.0%","0.0%","0.0%","0.0%","10.1%","2.9%","1.1%","0.6%","0.3%","0.0%","","49,575","80.5%","6.0%","1.5%","4.2%","0.2%","10.8%","","49,575","27.2%","0.3%","7.8%","0.5%","18.6%","72.8%","65.0%","2.4%","0.0%","3.8%","0.0%","0.2%","1.4%","0.0%","1.4%","(X)","","36,051","47.2%","52.8%"
"Middleborough Center CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","7,462","3,724","3,738","99.6","412","364","536","647","175","1,596","922","1,081","217","502","557","328","125","35.0","1,801","5,926","5,661","5,470","1,290","1,010","5,661","2,602","3,059","85.1","1,010","435","575","75.7","","7,462","7,075","387","7,075","6,770","179","0","0","0","0","0","25","0","0","0","0","25","0","0","0","0","0","0","0","101","387","51","0","74","46","","7,462","7,048","339","46","230","131","186","","7,462","217","27","99","71","20","7,245","6,660","159","0","25","0","14","387","85","302","3,175","","5,631","2,572","3,059"
"    Percent","","7,462","49.9%","50.1%","(X)","5.5%","4.9%","7.2%","8.7%","2.3%","21.4%","12.4%","14.5%","2.9%","6.7%","7.5%","4.4%","1.7%","(X)","24.1%","79.4%","75.9%","73.3%","17.3%","13.5%","5,661","46.0%","54.0%","(X)","1,010","43.1%","56.9%","(X)","","7,462","94.8%","5.2%","94.8%","90.7%","2.4%","0.0%","0.0%","0.0%","0.0%","0.0%","0.3%","0.0%","0.0%","0.0%","0.0%","0.3%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","1.4%","5.2%","0.7%","0.0%","1.0%","0.6%","","7,462","94.5%","4.5%","0.6%","3.1%","1.8%","2.5%","","7,462","2.9%","0.4%","1.3%","1.0%","0.3%","97.1%","89.3%","2.1%","0.0%","0.3%","0.0%","0.2%","5.2%","1.1%","4.0%","(X)","","5,631","45.7%","54.3%"
"Milford CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","25,738","12,727","13,011","97.8","1,850","1,880","1,540","1,490","1,279","3,628","3,614","3,739","1,654","1,641","1,931","982","510","38.7","6,172","20,094","19,566","18,816","4,546","3,423","19,566","9,334","10,232","91.2","3,423","1,434","1,989","72.1","","25,738","25,186","552","25,186","21,460","699","46","0","0","0","0","732","326","211","131","44","0","0","20","16","16","0","0","0","2,233","552","195","23","42","0","","25,738","21,945","952","102","805","29","2,469","","25,738","3,321","362","1,151","86","1,722","22,417","19,897","670","39","732","0","686","393","100","293","10,570","","17,448","8,292","9,156"
"    Percent","","25,738","49.4%","50.6%","(X)","7.2%","7.3%","6.0%","5.8%","5.0%","14.1%","14.0%","14.5%","6.4%","6.4%","7.5%","3.8%","2.0%","(X)","24.0%","78.1%","76.0%","73.1%","17.7%","13.3%","19,566","47.7%","52.3%","(X)","3,423","41.9%","58.1%","(X)","","25,738","97.9%","2.1%","97.9%","83.4%","2.7%","0.2%","0.0%","0.0%","0.0%","0.0%","2.8%","1.3%","0.8%","0.5%","0.2%","0.0%","0.0%","0.1%","0.1%","0.1%","0.0%","0.0%","0.0%","8.7%","2.1%","0.8%","0.1%","0.2%","0.0%","","25,738","85.3%","3.7%","0.4%","3.1%","0.1%","9.6%","","25,738","12.9%","1.4%","4.5%","0.3%","6.7%","87.1%","77.3%","2.6%","0.2%","2.8%","0.0%","2.7%","1.5%","0.4%","1.1%","(X)","","17,448","47.5%","52.5%"
"Millers Falls CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,234","587","647","90.7","53","42","41","99","140","170","130","181","119","73","111","46","29","40.9","205","1,077","1,029","975","219","186","1,029","499","530","94.2","186","78","108","72.2","","1,234","1,188","46","1,188","1,167","0","21","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46","3","40","0","0","","1,234","1,213","3","61","0","0","3","","1,234","4","0","0","0","4","1,230","1,163","0","21","0","0","0","46","3","43","498","","1,029","499","530"
"    Percent","","1,234","47.6%","52.4%","(X)","4.3%","3.4%","3.3%","8.0%","11.3%","13.8%","10.5%","14.7%","9.6%","5.9%","9.0%","3.7%","2.4%","(X)","16.6%","87.3%","83.4%","79.0%","17.7%","15.1%","1,029","48.5%","51.5%","(X)","186","41.9%","58.1%","(X)","","1,234","96.3%","3.7%","96.3%","94.6%","0.0%","1.7%","1.7%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","3.7%","0.2%","3.2%","0.0%","0.0%","","1,234","98.3%","0.2%","4.9%","0.0%","0.0%","0.2%","","1,234","0.3%","0.0%","0.0%","0.0%","0.3%","99.7%","94.2%","0.0%","1.7%","0.0%","0.0%","0.0%","3.7%","0.2%","3.5%","(X)","","1,029","48.5%","51.5%"
"Millis-Clicquot CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","4,356","2,086","2,270","91.9","99","263","340","326","305","326","639","689","408","193","534","212","22","43.0","964","3,500","3,392","3,270","845","768","3,392","1,611","1,781","90.5","768","339","429","79.0","","4,356","4,356","0","4,356","4,213","15","0","0","0","0","0","38","38","0","0","0","0","0","0","0","0","0","0","0","90","0","0","0","0","0","","4,356","4,213","15","0","38","0","90","","4,356","42","7","35","0","0","4,314","4,206","15","0","38","0","55","0","0","0","1,905","","3,346","1,596","1,750"
"    Percent","","4,356","47.9%","52.1%","(X)","2.3%","6.0%","7.8%","7.5%","7.0%","7.5%","14.7%","15.8%","9.4%","4.4%","12.3%","4.9%","0.5%","(X)","22.1%","80.3%","77.9%","75.1%","19.4%","17.6%","3,392","47.5%","52.5%","(X)","768","44.1%","55.9%","(X)","","4,356","100.0%","0.0%","100.0%","96.7%","0.3%","0.0%","0.0%","0.0%","0.0%","0.0%","0.9%","0.9%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","2.1%","0.0%","0.0%","0.0%","0.0%","0.0%","","4,356","96.7%","0.3%","0.0%","0.9%","0.0%","2.1%","","4,356","1.0%","0.2%","0.8%","0.0%","0.0%","99.0%","96.6%","0.3%","0.0%","0.9%","0.0%","1.3%","0.0%","0.0%","0.0%","(X)","","3,346","47.7%","52.3%"
"Milton CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","27,527","12,890","14,637","88.1","1,757","2,033","1,855","2,376","2,054","2,114","3,797","4,031","1,666","1,524","2,140","1,398","782","38.7","7,007","21,294","20,520","18,962","5,318","4,320","20,520","9,513","11,007","86.4","4,320","1,799","2,521","71.4","","27,527","26,669","858","26,669","20,412","4,136","9","0","0","0","0","1,811","19","1,334","55","26","105","194","78","0","0","0","0","0","301","858","263","85","175","111","","27,527","21,102","4,630","264","2,055","1","425","","27,527","1,094","165","476","92","361","26,433","19,792","4,044","9","1,811","0","108","669","16","653","9,377","","19,331","8,912","10,419"
"    Percent","","27,527","46.8%","53.2%","(X)","6.4%","7.4%","6.7%","8.6%","7.5%","7.7%","13.8%","14.6%","6.1%","5.5%","7.8%","5.1%","2.8%","(X)","25.5%","77.4%","74.5%","68.9%","19.3%","15.7%","20,520","46.4%","53.6%","(X)","4,320","41.6%","58.4%","(X)","","27,527","96.9%","3.1%","96.9%","74.2%","15.0%","0.0%","0.0%","0.0%","0.0%","0.0%","6.6%","0.1%","4.8%","0.2%","0.1%","0.4%","0.7%","0.3%","0.0%","0.0%","0.0%","0.0%","0.0%","1.1%","3.1%","1.0%","0.3%","0.6%","0.4%","","27,527","76.7%","16.8%","1.0%","7.5%","0.0%","1.5%","","27,527","4.0%","0.6%","1.7%","0.3%","1.3%","96.0%","71.9%","14.7%","0.0%","6.6%","0.0%","0.4%","2.4%","0.1%","2.4%","(X)","","19,331","46.1%","53.9%"
"Monomoscoy Island CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","148","89","59","150.8","0","0","0","12","15","0","10","17","7","9","63","8","7","65.1","0","148","148","121","87","78","148","89","59","150.8","78","43","35","122.9","","148","148","0","148","148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","148","148","0","0","0","0","0","","148","0","0","0","0","0","148","148","0","0","0","0","0","0","0","0","207","","148","89","59"
"    Percent","","148","60.1%","39.9%","(X)","0.0%","0.0%","0.0%","8.1%","10.1%","0.0%","6.8%","11.5%","4.7%","6.1%","42.6%","5.4%","4.7%","(X)","0.0%","100.0%","100.0%","81.8%","58.8%","52.7%","148","60.1%","39.9%","(X)","78","55.1%","44.9%","(X)","","148","100.0%","0.0%","100.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","148","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","148","0.0%","0.0%","0.0%","0.0%","0.0%","100.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","(X)","","148","60.1%","39.9%"
"Monson Center CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,921","978","943","103.7","62","72","110","152","158","237","269","300","185","88","227","39","22","42.9","369","1,626","1,552","1,511","363","288","1,552","783","769","101.8","288","113","175","64.6","","1,921","1,879","42","1,879","1,858","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","42","25","17","0","0","","1,921","1,900","37","17","0","0","9","","1,921","10","0","1","0","9","1,911","1,857","12","0","0","0","9","33","0","33","922","","1,544","775","769"
"    Percent","","1,921","50.9%","49.1%","(X)","3.2%","3.7%","5.7%","7.9%","8.2%","12.3%","14.0%","15.6%","9.6%","4.6%","11.8%","2.0%","1.1%","(X)","19.2%","84.6%","80.8%","78.7%","18.9%","15.0%","1,552","50.5%","49.5%","(X)","288","39.2%","60.8%","(X)","","1,921","97.8%","2.2%","97.8%","96.7%","0.6%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.5%","2.2%","1.3%","0.9%","0.0%","0.0%","","1,921","98.9%","1.9%","0.9%","0.0%","0.0%","0.5%","","1,921","0.5%","0.0%","0.1%","0.0%","0.5%","99.5%","96.7%","0.6%","0.0%","0.0%","0.0%","0.5%","1.7%","0.0%","1.7%","(X)","","1,544","50.2%","49.8%"
"Monument Beach CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,097","1,487","1,610","92.4","76","113","124","242","295","120","369","593","258","207","452","91","157","50.8","473","2,719","2,624","2,518","853","700","2,624","1,241","1,383","89.7","700","400","300","133.3","","3,097","2,730","367","2,730","2,677","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","367","0","59","0","0","","3,097","2,772","80","59","285","0","281","","3,097","258","0","0","0","258","2,839","2,677","53","0","0","0","0","109","23","86","1,716","","2,542","1,159","1,383"
"    Percent","","3,097","48.0%","52.0%","(X)","2.5%","3.6%","4.0%","7.8%","9.5%","3.9%","11.9%","19.1%","8.3%","6.7%","14.6%","2.9%","5.1%","(X)","15.3%","87.8%","84.7%","81.3%","27.5%","22.6%","2,624","47.3%","52.7%","(X)","700","57.1%","42.9%","(X)","","3,097","88.1%","11.9%","88.1%","86.4%","1.7%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","11.9%","0.0%","1.9%","0.0%","0.0%","","3,097","89.5%","2.6%","1.9%","9.2%","0.0%","9.1%","","3,097","8.3%","0.0%","0.0%","0.0%","8.3%","91.7%","86.4%","1.7%","0.0%","0.0%","0.0%","0.0%","3.5%","0.7%","2.8%","(X)","","2,542","45.6%","54.4%"
"Nahant CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,488","1,658","1,830","90.6","55","114","247","102","72","321","413","524","367","426","467","181","199","51.8","456","3,062","3,032","2,970","1,145","847","3,032","1,388","1,644","84.4","847","426","421","101.2","","3,488","3,471","17","3,471","3,398","36","0","0","0","0","0","21","0","21","0","0","0","0","0","0","0","0","0","0","16","17","3","13","0","0","","3,488","3,414","40","13","21","0","17","","3,488","49","12","17","0","20","3,439","3,369","36","0","21","0","0","13","0","13","1,731","","2,950","1,337","1,613"
"    Percent","","3,488","47.5%","52.5%","(X)","1.6%","3.3%","7.1%","2.9%","2.1%","9.2%","11.8%","15.0%","10.5%","12.2%","13.4%","5.2%","5.7%","(X)","13.1%","87.8%","86.9%","85.1%","32.8%","24.3%","3,032","45.8%","54.2%","(X)","847","50.3%","49.7%","(X)","","3,488","99.5%","0.5%","99.5%","97.4%","1.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.6%","0.0%","0.6%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.5%","0.5%","0.1%","0.4%","0.0%","0.0%","","3,488","97.9%","1.1%","0.4%","0.6%","0.0%","0.5%","","3,488","1.4%","0.3%","0.5%","0.0%","0.6%","98.6%","96.6%","1.0%","0.0%","0.6%","0.0%","0.0%","0.4%","0.0%","0.4%","(X)","","2,950","45.3%","54.7%"
"Nantucket CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","7,561","4,098","3,463","118.3","456","417","341","424","372","1,366","1,128","1,213","480","413","564","276","111","37.8","1,489","6,239","6,072","5,893","1,177","951","6,072","3,332","2,740","121.6","951","460","491","93.7","","7,561","7,136","425","7,136","6,319","383","64","0","0","0","0","200","46","62","0","0","28","0","64","6","6","0","0","0","164","425","0","228","46","0","","7,561","6,674","383","362","316","6","245","","7,561","891","256","50","0","585","6,670","5,592","383","64","200","6","0","425","81","344","6,823","","5,402","2,929","2,473"
"    Percent","","7,561","54.2%","45.8%","(X)","6.0%","5.5%","4.5%","5.6%","4.9%","18.1%","14.9%","16.0%","6.3%","5.5%","7.5%","3.7%","1.5%","(X)","19.7%","82.5%","80.3%","77.9%","15.6%","12.6%","6,072","54.9%","45.1%","(X)","951","48.4%","51.6%","(X)","","7,561","94.4%","5.6%","94.4%","83.6%","5.1%","0.8%","0.0%","0.0%","0.0%","0.0%","2.6%","0.6%","0.8%","0.0%","0.0%","0.4%","0.0%","0.8%","0.1%","0.1%","0.0%","0.0%","0.0%","2.2%","5.6%","0.0%","3.0%","0.6%","0.0%","","7,561","88.3%","5.1%","4.8%","4.2%","0.1%","3.2%","","7,561","11.8%","3.4%","0.7%","0.0%","7.7%","88.2%","74.0%","5.1%","0.8%","2.6%","0.1%","0.0%","5.6%","1.1%","4.5%","(X)","","5,402","54.2%","45.8%"
"Needham CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","30,429","14,765","15,664","94.3","1,749","2,324","2,484","2,256","1,346","1,723","4,070","4,689","2,334","1,911","2,863","1,573","1,107","43.6","8,193","23,372","22,236","21,362","6,482","5,543","22,236","10,226","12,010","85.1","5,543","2,424","3,119","77.7","","30,429","29,603","826","29,603","26,339","632","0","0","0","0","0","2,488","531","1,176","82","46","189","106","358","0","0","0","0","0","144","826","156","78","476","0","","30,429","27,079","860","95","3,018","5","215","","30,429","823","45","132","66","580","29,606","25,679","622","0","2,487","0","0","818","63","755","10,963","","21,236","9,896","11,340"
"    Percent","","30,429","48.5%","51.5%","(X)","5.7%","7.6%","8.2%","7.4%","4.4%","5.7%","13.4%","15.4%","7.7%","6.3%","9.4%","5.2%","3.6%","(X)","26.9%","76.8%","73.1%","70.2%","21.3%","18.2%","22,236","46.0%","54.0%","(X)","5,543","43.7%","56.3%","(X)","","30,429","97.3%","2.7%","97.3%","86.6%","2.1%","0.0%","0.0%","0.0%","0.0%","0.0%","8.2%","1.7%","3.9%","0.3%","0.2%","0.6%","0.3%","1.2%","0.0%","0.0%","0.0%","0.0%","0.0%","0.5%","2.7%","0.5%","0.3%","1.6%","0.0%","","30,429","89.0%","2.8%","0.3%","9.9%","0.0%","0.7%","","30,429","2.7%","0.1%","0.4%","0.2%","1.9%","97.3%","84.4%","2.0%","0.0%","8.2%","0.0%","0.0%","2.7%","0.2%","2.5%","(X)","","21,236","46.6%","53.4%"
"New Bedford city, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","95,125","44,968","50,157","89.7","5,896","6,139","5,328","5,855","6,887","14,611","11,445","12,819","6,405","5,374","7,348","4,282","2,736","37.5","21,082","76,514","74,043","70,696","17,173","14,366","74,043","34,423","39,620","86.9","14,366","5,419","8,947","60.6","","95,125","91,290","3,835","91,290","63,899","5,829","256","0","0","0","0","1,533","94","365","107","54","105","255","553","17","0","17","0","0","19,756","3,835","924","131","280","120","","95,125","66,696","7,873","686","1,931","119","21,989","","95,125","19,015","917","11,862","215","6,021","76,110","60,277","5,167","62","1,533","17","6,305","2,749","1,258","1,491","43,393","","66,142","30,237","35,905"
"    Percent","","95,125","47.3%","52.7%","(X)","6.2%","6.5%","5.6%","6.2%","7.2%","15.4%","12.0%","13.5%","6.7%","5.6%","7.7%","4.5%","2.9%","(X)","22.2%","80.4%","77.8%","74.3%","18.1%","15.1%","74,043","46.5%","53.5%","(X)","14,366","37.7%","62.3%","(X)","","95,125","96.0%","4.0%","96.0%","67.2%","6.1%","0.3%","0.0%","0.0%","0.0%","0.0%","1.6%","0.1%","0.4%","0.1%","0.1%","0.1%","0.3%","0.6%","0.0%","0.0%","0.0%","0.0%","0.0%","20.8%","4.0%","1.0%","0.1%","0.3%","0.1%","","95,125","70.1%","8.3%","0.7%","2.0%","0.1%","23.1%","","95,125","20.0%","1.0%","12.5%","0.2%","6.3%","80.0%","63.4%","5.4%","0.1%","1.6%","0.0%","6.6%","2.9%","1.3%","1.6%","(X)","","66,142","45.7%","54.3%"
"Newburyport city, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","17,890","7,988","9,902","80.7","795","965","1,092","912","579","1,530","2,037","3,090","1,781","1,626","2,148","818","517","49.0","3,564","14,768","14,326","14,065","4,438","3,483","14,326","6,421","7,905","81.2","3,483","1,378","2,105","65.5","","17,890","17,716","174","17,716","16,843","264","0","0","0","0","0","393","177","84","3","6","31","0","92","0","0","0","0","0","216","174","37","27","73","0","","17,890","16,993","325","27","490","13","216","","17,890","356","73","134","0","149","17,534","16,598","241","0","393","0","171","131","0","131","8,547","","13,986","6,267","7,719"
"    Percent","","17,890","44.7%","55.3%","(X)","4.4%","5.4%","6.1%","5.1%","3.2%","8.6%","11.4%","17.3%","10.0%","9.1%","12.0%","4.6%","2.9%","(X)","19.9%","82.5%","80.1%","78.6%","24.8%","19.5%","14,326","44.8%","55.2%","(X)","3,483","39.6%","60.4%","(X)","","17,890","99.0%","1.0%","99.0%","94.1%","1.5%","0.0%","0.0%","0.0%","0.0%","0.0%","2.2%","1.0%","0.5%","0.0%","0.0%","0.2%","0.0%","0.5%","0.0%","0.0%","0.0%","0.0%","0.0%","1.2%","1.0%","0.2%","0.2%","0.4%","0.0%","","17,890","95.0%","1.8%","0.2%","2.7%","0.1%","1.2%","","17,890","2.0%","0.4%","0.7%","0.0%","0.8%","98.0%","92.8%","1.3%","0.0%","2.2%","0.0%","1.0%","0.7%","0.0%","0.7%","(X)","","13,986","44.8%","55.2%"
